X,Y,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,CI_ID,CSLLEA08ID,SUBTYPE1,SUBTYPE2,TRIBAL,NUMPRE,NUMFIXSUB,NUMMOBILE,FTSWORN,FTCIV,PTSWORN,PTCIV
-8308682.1542,4965972.4271,13324,1013360,FAR HILLS POLICE DEPARTMENT,6 PROSPECT STREET,FAR HILLS,NJ,07931,NOT AVAILABLE,(908) 234-1192,LOCAL POLICE DEPARTMENT,OPEN,6,SOMERSET,34035,USA,40.6848825000001,-74.6381617,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/20 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11173210,-999,-999,0,0,1,0,6,0,0,2
-8291030.8321,4986712.835,13334,1013539,MORRIS PLAINS BOROUGH POLICE DEPARTMENT,531 SPEEDWELL AVENUE,MORRIS PLAINS,NJ,07950,2122,(973) 538-2284,LOCAL POLICE DEPARTMENT,OPEN,22,MORRIS,34027,USA,40.826015999,-74.479597176,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/20 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12143150,-999,-999,0,0,0,0,17,5,0,3
-8275830.4281,4960924.2413,13383,1013793,UNION COUNTY POLICE DEPARTMENT,300 NORTH AVENUE EAST,WESTFIELD,NJ,07090,1426,(908) 654-9800,LOCAL POLICE DEPARTMENT,OPEN,83,UNION,34039,USA,40.6504854780001,-74.343049623,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/20 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12623010,-999,-999,0,0,1,0,74,9,0,2
-8285350.874,4973784.0119,13384,1013295,CHATHAM TOWNSHIP POLICE DEPARTMENT,401 SOUTHERN BOULEVARD,CHATHAM,NJ,07928,1488,(973) 377-0100,LOCAL POLICE DEPARTMENT,OPEN,28,MORRIS,34027,USA,40.73807363,-74.4285732439999,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/20 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12043270,-999,-999,0,0,0,0,23,5,0,0
-8308489.4865,5001731.5177,13395,1013545,MOUNT ARLINGTON POLICE DEPARTMENT,520 ALTENBRAND AVENUE,MOUNT ARLINGTON,NJ,07856,1179,(973) 398-2100,LOCAL POLICE DEPARTMENT,OPEN,15,MORRIS,34027,USA,40.928027446,-74.6364309369999,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12793140,-999,-999,0,0,0,0,14,1,0,0
-8267003.2648,4940183.6267,13398,1013629,PERTH AMBOY POLICE DEPARTMENT,351 RECTOR STREET,PERTH AMBOY,NJ,08861,4222,(732) 324-3803,LOCAL POLICE DEPARTMENT,OPEN,132,MIDDLESEX,34023,USA,40.508978207,-74.2637538659999,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12523060,-999,-999,0,0,0,0,108,24,0,0
-8267260.832,4913704.7502,13430,1013508,MARLBORO TOWNSHIP POLICE DEPARTMENT,1979 TOWNSHIP DRIVE,MARLBORO,NJ,07746,2247,(732) 536-0100,LOCAL POLICE DEPARTMENT,OPEN,91,MONMOUTH,34025,USA,40.3278856040001,-74.266067632,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12243160,-999,-999,0,0,0,0,71,20,0,2
-8241003.1363,4894778.0567,13436,1013557,NEPTUNE CITY POLICE DEPARTMENT,106 WEST SYLVANIA AVENUE,NEPTUNE CITY,NJ,07753,6428,(732) 775-1615,LOCAL POLICE DEPARTMENT,OPEN,18,MONMOUTH,34025,USA,40.1981447910001,-74.030190738,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12693130,-999,-999,0,0,0,0,16,2,1,1
-8270010.598,4994521.5238,13444,1013357,FAIRFIELD POLICE DEPARTMENT,230 FAIRFIELD ROAD,FAIRFIELD,NJ,07004,2425,(973) 227-1400,LOCAL POLICE DEPARTMENT,OPEN,47,ESSEX,34013,USA,40.8790746000001,-74.2907691999999,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11513270,-999,-999,0,0,0,0,42,5,0,0
-8263118.2114,4990463.1222,13451,1013293,CEDAR GROVE POLICE DEPARTMENT,525 POMPTON AVENUE,CEDAR GROVE,NJ,07009,1742,(973) 239-4100,LOCAL POLICE DEPARTMENT,OPEN,34,ESSEX,34013,USA,40.851503812,-74.228853838,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12093290,-999,-999,0,0,0,0,32,2,0,0
-8296134.1171,4938761.6245,13454,1013700,FRANKLIN TOWNSHIP POLICE DEPARTMENT,495 DEMOTT LANE,SOMERSET,NJ,08873,7700,(732) 873-5533,LOCAL POLICE DEPARTMENT,OPEN,148,SOMERSET,34035,USA,40.4992653300001,-74.525440765,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11083280,-999,-999,0,0,0,0,125,23,0,19
-8305842.7786,4948764.222,13504,1013704,SOMERVILLE BOROUGH POLICE DEPARTMENT,24 SOUTH BRIDGE STREET,SOMERVILLE,NJ,08876,2917,(908) 725-0331,LOCAL POLICE DEPARTMENT,OPEN,39,SOMERSET,34035,USA,40.5675574520001,-74.612655155,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11543080,-999,-999,0,0,0,0,32,7,0,0
-8246377.804,4999420.1837,13506,1013673,ROCHELLE PARK POLICE DEPARTMENT,151 WEST PASSAIC STREET,ROCHELLE PARK,NJ,07662,3125,(201) 843-1515,LOCAL POLICE DEPARTMENT,OPEN,24,BERGEN,34003,USA,40.9123384000001,-74.0784722,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12493060,-999,-999,0,0,0,0,20,4,0,0
-8283993.3056,4951188.1802,13517,1013709,SOUTH PLAINFIELD POLICE DEPARTMENT,2480 PLAINFIELD AVENUE,SOUTH PLAINFIELD,NJ,07080,3531,(908) 755-0700,LOCAL POLICE DEPARTMENT,OPEN,71,MIDDLESEX,34023,USA,40.5840964000001,-74.416378,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11463000,-999,-999,0,0,1,0,56,15,0,3
-8252883.2817,4857364.3623,13519,1013443,ISLAND HEIGHTS POLICE DEPARTMENT,1 EAST END AVENUE,ISLAND HEIGHTS,NJ,08732,NOT AVAILABLE,(732) 270-3006,LOCAL POLICE DEPARTMENT,OPEN,4,OCEAN,34029,USA,39.9409456000001,-74.1369119,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11353110,-999,-999,0,0,0,0,4,0,4,0
-8257393.0012,4973750.8629,13829,1013568,ESSEX COMMUNITY COLLEGE POLICE DEPARTMENT,303 UNIVERSITY AVENUE,NEWARK,NJ,07102,1719,(973) 877-3312,SPECIAL JURISDICTION,OPEN,52,ESSEX,34013,USA,40.737848,-74.1774234,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13846480,1,12,0,0,0,0,13,39,4,3
-8318078.1871,4788343.5917,13855,1013513,HAMILTON TOWNSHIP POLICE DEPARTMENT,6101 13TH STREET,MAYS LANDING,NJ,08330,1870,(609) 625-2211,LOCAL POLICE DEPARTMENT,OPEN,91,ATLANTIC,34001,USA,39.4639194010001,-74.7225677,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12613210,-999,-999,0,0,1,0,70,21,3,0
-8234769.4189,4986769.7554,13856,1013337,EDGEWATER BOROUGH POLICE DEPARTMENT,916 RIVER ROAD,EDGEWATER,NJ,07020,1222,(201) 943-2200,LOCAL POLICE DEPARTMENT,OPEN,32,BERGEN,34003,USA,40.8264029160001,-73.9741923019999,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2019/05/14 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11715470,-999,-999,0,0,0,0,31,1,0,5
-8254648.3413,4980887.7424,13857,1013225,BELLEVILLE POLICE DEPARTMENT,152 WASHINGTON AVENUE,BELLEVILLE,NJ,07109,2589,(973) 450-3333,LOCAL POLICE DEPARTMENT,OPEN,116,ESSEX,34013,USA,40.7864079,-74.1527677,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12983320,-999,-999,0,0,1,1,111,5,0,5
-8248186.3673,4989005.4351,13858,1013290,CARLSTADT POLICE DEPARTMENT,500 MADISON STREET,CARLSTADT,NJ,07072,1549,(201) 438-4300,LOCAL POLICE DEPARTMENT,OPEN,34,BERGEN,34003,USA,40.8415982000001,-74.0947188,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12193200,-999,-999,0,0,0,0,32,2,0,0
-8336819.7877,4832207.2025,13859,1013206,WATERFORD TOWNSHIP POLICE DEPARTMENT,2131 AUBURN AVENUE,ATCO,NJ,08004,1900,(856) 767-2134,LOCAL POLICE DEPARTMENT,OPEN,26,CAMDEN,34007,USA,39.7674578200001,-74.890926362,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11124990,-999,-999,0,0,0,0,24,2,0,0
-8245373.4208,4876504.81,13860,1013642,POINT PLEASANT POLICE DEPARTMENT,2233 BRIDGE AVENUE,POINT PLEASANT,NJ,08742,4919,(732) 892-0060,LOCAL POLICE DEPARTMENT,OPEN,43,OCEAN,34029,USA,40.0726473010001,-74.069449672,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13612660,-999,-999,0,0,0,0,34,9,2,19
-8261886.4236,4949912.6765,13861,1013292,CARTERET POLICE DEPARTMENT,230 ROOSEVELT AVENUE,CARTERET,NJ,07008,3503,(732) 541-4181,LOCAL POLICE DEPARTMENT,OPEN,71,MIDDLESEX,34023,USA,40.5753940000001,-74.2177885,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12843280,-999,-999,0,0,0,0,60,11,0,0
-8266602.8857,4962595.0357,13865,1013678,ROSELLE PARK POLICE DEPARTMENT,110 EAST WESTFIELD AVENUE,ROSELLE PARK,NJ,07204,2021,(908) 245-2300,LOCAL POLICE DEPARTMENT,OPEN,41,UNION,34039,USA,40.6618718,-74.2601572,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13894680,-999,-999,0,0,0,0,34,7,0,0
-8271223.4572,4961935.9912,13866,1013318,CRANFORD POLICE DEPARTMENT,8 SPRINGFIELD AVENUE,CRANFORD,NJ,07016,2181,(908) 272-2222,LOCAL POLICE DEPARTMENT,OPEN,60,UNION,34039,USA,40.6573807,-74.3016645,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12793200,-999,-999,0,0,0,0,52,8,0,56
-8268173.4952,4954211.7529,13867,1013655,RAHWAY POLICE DEPARTMENT,1 CITY HALL PLAZA,RAHWAY,NJ,07065,5022,(732) 827-2200,LOCAL POLICE DEPARTMENT,OPEN,89,UNION,34039,USA,40.604720856,-74.274266225,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11262540,-999,-999,0,0,0,0,78,11,0,39
-8257192.3924,4928261.9526,13869,1013422,HAZLET TOWNSHIP POLICE DEPARTMENT,255 MIDDLE ROAD,HAZLET,NJ,07730,1944,(732) 264-6565,LOCAL POLICE DEPARTMENT,OPEN,51,MONMOUTH,34025,USA,40.4275046000001,-74.1756213,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11133140,-999,-999,0,0,0,0,44,7,0,6
-8367734.2052,4834283.5148,13872,1013503,MANTUA TOWNSHIP POLICE DEPARTMENT,405 MAIN STREET,MANTUA,NJ,08051,1002,(856) 468-1920,LOCAL POLICE DEPARTMENT,OPEN,29,GLOUCESTER,34015,USA,39.7817930000001,-75.1686352999999,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12423180,-999,-999,0,0,0,0,27,2,2,0
-8329139.1589,4719739.2725,13875,1013802,WILDWOOD POLICE DEPARTMENT,4400 NEW JERSEY AVENUE,WILDWOOD,NJ,08260,1729,(609) 522-0222,LOCAL POLICE DEPARTMENT,OPEN,46,CAPE MAY,34009,USA,38.9865089,-74.8219301,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11784990,-999,-999,0,0,0,0,38,8,0,0
-8344500.2022,4868995.8508,13876,1013323,DELRAN TOWNSHIP POLICE DEPARTMENT,900 CHESTER AVENUE,DELRAN,NJ,08075,1257,(856) 461-4496,LOCAL POLICE DEPARTMENT,OPEN,36,BURLINGTON,34005,USA,40.0210099,-74.9599206999999,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13468740,-999,-999,0,0,0,0,31,5,0,0
-8247354.9888,4989470.8859,13877,1013807,WOOD-RIDGE POLICE DEPARTMENT,85 HUMBOLDT STREET,WOOD RIDGE,NJ,07075,2344,(201) 939-0476,LOCAL POLICE DEPARTMENT,OPEN,27,BERGEN,34003,USA,40.8447613000001,-74.0872504,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13713370,-999,-999,0,0,0,0,22,5,0,0
-8261382.9033,4963335.4883,13878,1013344,ELIZABETH POLICE DEPARTMENT,1 POLICE PLAZA,ELIZABETH,NJ,07201,2300,(908) 558-2000,LOCAL POLICE DEPARTMENT,OPEN,473,UNION,34039,USA,40.6669173000001,-74.2132653,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13154910,-999,-999,0,0,0,1,348,125,0,0
-8351429.4509,4866400.8242,13880,1013614,PALMYRA BOROUGH POLICE DEPARTMENT,20 WEST BROAD STREET,PALMYRA,NJ,08065,1633,(856) 829-0198,LOCAL POLICE DEPARTMENT,OPEN,18,BURLINGTON,34005,USA,40.0031554,-75.0221672,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12723010,-999,-999,0,0,0,0,16,2,0,0
-8236343.7991,4986025.1102,13882,1013307,CLIFFSIDE PARK POLICE DEPARTMENT,525 PALISADE AVENUE,CLIFFSIDE PARK,NJ,07010,2914,(201) 945-3600,LOCAL POLICE DEPARTMENT,OPEN,50,BERGEN,34003,USA,40.8213410000001,-73.9883351999999,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12823290,-999,-999,0,0,0,0,46,4,0,27
-8312668.4129,4939823.4828,13885,1013429,HILLSBOROUGH TOWNSHIP POLICE DEPARTMENT,379 SOUTH BRANCH ROAD,HILLSBOROUGH,NJ,08844,3366,(908) 369-4323,LOCAL POLICE DEPARTMENT,OPEN,69,SOMERSET,34035,USA,40.5065184050001,-74.6739708709999,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11623130,-999,-999,0,0,0,0,55,14,0,8
-8316858.4484,4887105.7288,13887,1013245,BORDENTOWN CITY POLICE,324 FARNSWORTH AVENUE,BORDENTOWN,NJ,08505,1709,(609) 298-0103,LOCAL POLICE DEPARTMENT,OPEN,14,BURLINGTON,34005,USA,40.1454808,-74.711610601,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12173210,-999,-999,0,0,0,0,12,2,0,8
-8236224.1307,4924454.9729,13888,1013427,HIGHLANDS POLICE DEPARTMENT,171 BAY AVENUE,HIGHLANDS,NJ,07732,1659,(732) 872-1158,LOCAL POLICE DEPARTMENT,OPEN,18,MONMOUTH,34025,USA,40.4014666,-73.9872602,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11053160,-999,-999,0,0,0,0,14,4,3,8
-8296627.0216,4999470.6649,13889,1013675,ROCKAWAY TOWNSHIP POLICE DEPARTMENT,65 MOUNT HOPE ROAD,ROCKAWAY,NJ,07866,1634,(973) 625-4000,LOCAL POLICE DEPARTMENT,OPEN,69,MORRIS,34027,USA,40.9126811,-74.529868601,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12103050,-999,-999,0,0,1,0,57,12,0,6
-8308133.2155,4861147.9531,13890,1013624,PEMBERTON TOWNSHIP POLICE DEPARTMENT,500 PEMBERTON-BROWNS MILL ROAD,PEMBERTON,NJ,08068,1539,(609) 894-3308,LOCAL POLICE DEPARTMENT,OPEN,66,BURLINGTON,34005,USA,39.9669999000001,-74.6332305,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12103020,-999,-999,0,0,0,1,55,11,0,0
-8255526.396,4992652.8833,13892,1013308,CLIFTON POLICE DEPARTMENT,900 CLIFTON AVENUE,CLIFTON,NJ,07013,2708,(973) 470-5900,LOCAL POLICE DEPARTMENT,OPEN,188,PASSAIC,34031,USA,40.8663814000001,-74.1606553999999,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12733200,-999,-999,0,0,1,0,158,30,0,63
